water	ʑum¹
drum	kɔŋ³
tube	ploːŋ²
two	ʑɨəj⁴
three	peː³
four	puːn²
five	han²
six	ʑɔm²
seven	pyː³
eight	haːm²
nine	θiːn²
ten	ʑiː³
human being	haː¹
house	ɲua⁶
head	cɯŋ¹ lɔː¹
face	θan⁶
eye	mat⁷
hair	hɔk⁷
neck	cɯŋ² ʔuːŋ¹
belly	ɗøː⁶
hand	ʔeːŋ⁶
leg	cuaŋ⁴
brain	tɤm⁶
tooth	muːn¹
dog	θɔː¹
cat	ɲoː²
zebu	løː⁶
go	coː¹
eat	θaː³
drink	ɗak⁷
hate	caŋ⁴
bone	caːŋ⁴
sit	tan¹
stand	taː³
fish	ʔaː¹
leaf	laː¹
land	teː⁶
die	θiːt⁷
bird	θɤm⁶
meat	tuː²
cooked	θaː⁶
field	naː⁴
iron	taːk⁷
give	ʔɔː¹
do	ciː¹
tree	hɔː⁶
child	van⁶
net	mɔːŋ⁴
flower	seː⁴
fruit	pløː¹
chicken	cɨəj⁶
chair	taŋ³
forest	ʑiː⁶
wide	vaːŋ¹
narrow	ʔɛːp⁷
dry	ʔaː³
guest	ʔɛːk⁷
bite	ʔan¹
snake	han¹
tiger	ɲɨə¹
horse	ʑeː¹
year	nɔː¹
moon	meː⁶
day	niː⁶
sun	mat⁷ niː⁶
road	ʑaː¹
fire	ɲɛː²
exchange	lɛk⁷
read	ɗɔk⁸
red	ɗaŋ⁴
black	θuː²
weave	taːn³
hug	θok⁷
far	ɲɛː¹
return	viːt⁷
land	pluam⁶
step	poːn¹
swim	luaŋ²
mud	nɔːŋ²
friend	nɔː³
blood	haːm¹
high	ʑaŋ⁴
scabies	ɲaː⁴
wipe	cɔt⁸
run	ɗɛː³
head louse	θiː¹
slow	naːn²
thread	maj⁴
crab	taːm⁶
last	θap⁷
rice	ʔaːm¹
sew	ʑiːp⁷
cry	ɲaːm¹
half	paːn⁶
yawn	ʔɔː¹ ɲaːp⁸
bed	cɔːŋ²
I	ʔuː⁴
you	miː²
he	ʔaː¹ ʔiːn⁴
rain	maː²
wind	ʑiː⁴
clear	ʑɔŋ³
sky	pliɲ⁶
round	mɔn²
python	lan⁶
full	lap⁷
bullet	pløː²
tail	høː⁶
bamboo shoot	ɓaŋ⁶
male	ʔɔn⁶
skirt	hiːn²
king	pua²
turn off	hat⁷
rich	cuː⁴
write	tɛːm³
fat	lan²
