heart	puso
five	lima
pus	nana
one	isa
eight	walo
nine	siyam
pestle	allo
eat	kan
dog	ato
thousand	ribu
three	tallo
mother	ina
fathom	dappa
hair	bulbul
woman	babay
new	baxo
seven	pitto
juice	dixo
island	puxo
mountain	bantay
six	annam
medicine	axas
lung	baxa
how many	pixa
face	muxing
bite	kaxat
two	duwa
four	appat
milk	xatta
hear	xina
water	danum
dry	maxa
load	luxan
ten	sangapulo
black	ngisit
night	xabi
speech	kaxi
drink	inum
hundred	xatut
big	dakkal
white	napusa
bathe	dixut
blood	daxa
straw	daxami
needle	daxum
sew	daxet
crab	axama
greed	axum
tie	xappat
wrestle	xabbo
buy	xatang
grind	xiling
breast	xatat
half	xadduwa
raft	xakit
root	xamut
friend	xayyam
place	xiyan
tree	xubat
sibling	waxi
lose	waxa
nose	ixong
eel	ixat
sip	ixup
weapon	ixam
year	daxun
coal	uxing
vein	uxat
seat	tuxaw
day	alxaw
post	adixi
difficulty	dixat
what	naxan
shoulder	abaxa
fever	daxang
name	ngaxan
calf	kixaw
